I0611 18:54:43.852058 140080572294976 tpu_client.py:54] Starting the local TPU driver.
I0611 18:54:43.871945 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 18:54:43.872510 140080572294976 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Host Interpreter
I0611 18:54:43.872897 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 18:54:43.873142 140080572294976 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
setting ^expname=bsuite_id_-_catch-0
setting ^_ignored=['bsuite_id', 'catch/1']
I0611 18:54:48.443898 140080572294976 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 18:55:28.295475 140080572294976 terminal_logging.py:55] episode = 641 | episode_len = 9 | episode_return = 1.0000 | steps = 5769 | total_regret = 158.0000 | total_return = 483.0000
I0611 18:55:28.295475 140080572294976 terminal_logging.py:55] episode = 641 | episode_len = 9 | episode_return = 1.0000 | steps = 5769 | total_regret = 158.0000 | total_return = 483.0000
I0611 18:55:28.370558 140080572294976 terminal_logging.py:55] episode = 642 | episode_len = 9 | episode_return = 1.0000 | steps = 5778 | total_regret = 158.0000 | total_return = 484.0000
I0611 18:55:28.370558 140080572294976 terminal_logging.py:55] episode = 642 | episode_len = 9 | episode_return = 1.0000 | steps = 5778 | total_regret = 158.0000 | total_return = 484.0000
I0611 18:55:28.455150 140080572294976 terminal_logging.py:55] episode = 643 | episode_len = 9 | episode_return = 1.0000 | steps = 5787 | total_regret = 158.0000 | total_return = 485.0000
I0611 18:55:28.455150 140080572294976 terminal_logging.py:55] episode = 643 | episode_len = 9 | episode_return = 1.0000 | steps = 5787 | total_regret = 158.0000 | total_return = 485.0000
I0611 18:55:28.525360 140080572294976 terminal_logging.py:55] episode = 644 | episode_len = 9 | episode_return = 1.0000 | steps = 5796 | total_regret = 158.0000 | total_return = 486.0000
I0611 18:55:28.525360 140080572294976 terminal_logging.py:55] episode = 644 | episode_len = 9 | episode_return = 1.0000 | steps = 5796 | total_regret = 158.0000 | total_return = 486.0000
I0611 18:55:28.600077 140080572294976 terminal_logging.py:55] episode = 645 | episode_len = 9 | episode_return = -1.0000 | steps = 5805 | total_regret = 160.0000 | total_return = 485.0000
I0611 18:55:28.600077 140080572294976 terminal_logging.py:55] episode = 645 | episode_len = 9 | episode_return = -1.0000 | steps = 5805 | total_regret = 160.0000 | total_return = 485.0000
I0611 18:55:28.664157 140080572294976 terminal_logging.py:55] episode = 646 | episode_len = 9 | episode_return = 1.0000 | steps = 5814 | total_regret = 160.0000 | total_return = 486.0000
I0611 18:55:28.664157 140080572294976 terminal_logging.py:55] episode = 646 | episode_len = 9 | episode_return = 1.0000 | steps = 5814 | total_regret = 160.0000 | total_return = 486.0000
I0611 18:55:28.750591 140080572294976 terminal_logging.py:55] episode = 647 | episode_len = 9 | episode_return = 1.0000 | steps = 5823 | total_regret = 160.0000 | total_return = 487.0000
I0611 18:55:28.750591 140080572294976 terminal_logging.py:55] episode = 647 | episode_len = 9 | episode_return = 1.0000 | steps = 5823 | total_regret = 160.0000 | total_return = 487.0000
I0611 18:55:28.835725 140080572294976 terminal_logging.py:55] episode = 648 | episode_len = 9 | episode_return = 1.0000 | steps = 5832 | total_regret = 160.0000 | total_return = 488.0000
I0611 18:55:28.835725 140080572294976 terminal_logging.py:55] episode = 648 | episode_len = 9 | episode_return = 1.0000 | steps = 5832 | total_regret = 160.0000 | total_return = 488.0000
I0611 18:55:28.900613 140080572294976 terminal_logging.py:55] episode = 649 | episode_len = 9 | episode_return = 1.0000 | steps = 5841 | total_regret = 160.0000 | total_return = 489.0000
I0611 18:55:28.900613 140080572294976 terminal_logging.py:55] episode = 649 | episode_len = 9 | episode_return = 1.0000 | steps = 5841 | total_regret = 160.0000 | total_return = 489.0000
I0611 18:55:28.974271 140080572294976 terminal_logging.py:55] episode = 650 | episode_len = 9 | episode_return = 1.0000 | steps = 5850 | total_regret = 160.0000 | total_return = 490.0000
I0611 18:55:28.974271 140080572294976 terminal_logging.py:55] episode = 650 | episode_len = 9 | episode_return = 1.0000 | steps = 5850 | total_regret = 160.0000 | total_return = 490.0000
I0611 18:55:29.045426 140080572294976 terminal_logging.py:55] episode = 651 | episode_len = 9 | episode_return = 1.0000 | steps = 5859 | total_regret = 160.0000 | total_return = 491.0000
I0611 18:55:29.045426 140080572294976 terminal_logging.py:55] episode = 651 | episode_len = 9 | episode_return = 1.0000 | steps = 5859 | total_regret = 160.0000 | total_return = 491.0000
I0611 18:55:29.146347 140080572294976 terminal_logging.py:55] episode = 652 | episode_len = 9 | episode_return = 1.0000 | steps = 5868 | total_regret = 160.0000 | total_return = 492.0000
I0611 18:55:29.146347 140080572294976 terminal_logging.py:55] episode = 652 | episode_len = 9 | episode_return = 1.0000 | steps = 5868 | total_regret = 160.0000 | total_return = 492.0000
I0611 18:55:29.226711 140080572294976 terminal_logging.py:55] episode = 653 | episode_len = 9 | episode_return = 1.0000 | steps = 5877 | total_regret = 160.0000 | total_return = 493.0000
I0611 18:55:29.226711 140080572294976 terminal_logging.py:55] episode = 653 | episode_len = 9 | episode_return = 1.0000 | steps = 5877 | total_regret = 160.0000 | total_return = 493.0000
I0611 18:55:29.284677 140080572294976 terminal_logging.py:55] episode = 654 | episode_len = 9 | episode_return = 1.0000 | steps = 5886 | total_regret = 160.0000 | total_return = 494.0000
I0611 18:55:29.284677 140080572294976 terminal_logging.py:55] episode = 654 | episode_len = 9 | episode_return = 1.0000 | steps = 5886 | total_regret = 160.0000 | total_return = 494.0000
I0611 18:55:29.348103 140080572294976 terminal_logging.py:55] episode = 655 | episode_len = 9 | episode_return = 1.0000 | steps = 5895 | total_regret = 160.0000 | total_return = 495.0000
I0611 18:55:29.348103 140080572294976 terminal_logging.py:55] episode = 655 | episode_len = 9 | episode_return = 1.0000 | steps = 5895 | total_regret = 160.0000 | total_return = 495.0000
I0611 18:55:29.388426 140080572294976 terminal_logging.py:55] episode = 656 | episode_len = 9 | episode_return = 1.0000 | steps = 5904 | total_regret = 160.0000 | total_return = 496.0000
I0611 18:55:29.388426 140080572294976 terminal_logging.py:55] episode = 656 | episode_len = 9 | episode_return = 1.0000 | steps = 5904 | total_regret = 160.0000 | total_return = 496.0000
I0611 18:55:29.431805 140080572294976 terminal_logging.py:55] episode = 657 | episode_len = 9 | episode_return = 1.0000 | steps = 5913 | total_regret = 160.0000 | total_return = 497.0000
I0611 18:55:29.431805 140080572294976 terminal_logging.py:55] episode = 657 | episode_len = 9 | episode_return = 1.0000 | steps = 5913 | total_regret = 160.0000 | total_return = 497.0000
I0611 18:55:29.473421 140080572294976 terminal_logging.py:55] episode = 658 | episode_len = 9 | episode_return = 1.0000 | steps = 5922 | total_regret = 160.0000 | total_return = 498.0000
I0611 18:55:29.473421 140080572294976 terminal_logging.py:55] episode = 658 | episode_len = 9 | episode_return = 1.0000 | steps = 5922 | total_regret = 160.0000 | total_return = 498.0000
I0611 18:55:29.514171 140080572294976 terminal_logging.py:55] episode = 659 | episode_len = 9 | episode_return = 1.0000 | steps = 5931 | total_regret = 160.0000 | total_return = 499.0000
I0611 18:55:29.514171 140080572294976 terminal_logging.py:55] episode = 659 | episode_len = 9 | episode_return = 1.0000 | steps = 5931 | total_regret = 160.0000 | total_return = 499.0000
I0611 18:55:29.552719 140080572294976 terminal_logging.py:55] episode = 660 | episode_len = 9 | episode_return = 1.0000 | steps = 5940 | total_regret = 160.0000 | total_return = 500.0000
I0611 18:55:29.552719 140080572294976 terminal_logging.py:55] episode = 660 | episode_len = 9 | episode_return = 1.0000 | steps = 5940 | total_regret = 160.0000 | total_return = 500.0000
I0611 18:55:29.593696 140080572294976 terminal_logging.py:55] episode = 661 | episode_len = 9 | episode_return = 1.0000 | steps = 5949 | total_regret = 160.0000 | total_return = 501.0000
I0611 18:55:29.593696 140080572294976 terminal_logging.py:55] episode = 661 | episode_len = 9 | episode_return = 1.0000 | steps = 5949 | total_regret = 160.0000 | total_return = 501.0000
I0611 18:55:29.630975 140080572294976 terminal_logging.py:55] episode = 662 | episode_len = 9 | episode_return = 1.0000 | steps = 5958 | total_regret = 160.0000 | total_return = 502.0000
I0611 18:55:29.630975 140080572294976 terminal_logging.py:55] episode = 662 | episode_len = 9 | episode_return = 1.0000 | steps = 5958 | total_regret = 160.0000 | total_return = 502.0000
I0611 18:55:29.670546 140080572294976 terminal_logging.py:55] episode = 663 | episode_len = 9 | episode_return = 1.0000 | steps = 5967 | total_regret = 160.0000 | total_return = 503.0000
I0611 18:55:29.670546 140080572294976 terminal_logging.py:55] episode = 663 | episode_len = 9 | episode_return = 1.0000 | steps = 5967 | total_regret = 160.0000 | total_return = 503.0000
I0611 18:55:29.716128 140080572294976 terminal_logging.py:55] episode = 664 | episode_len = 9 | episode_return = 1.0000 | steps = 5976 | total_regret = 160.0000 | total_return = 504.0000
I0611 18:55:29.716128 140080572294976 terminal_logging.py:55] episode = 664 | episode_len = 9 | episode_return = 1.0000 | steps = 5976 | total_regret = 160.0000 | total_return = 504.0000
I0611 18:55:29.757230 140080572294976 terminal_logging.py:55] episode = 665 | episode_len = 9 | episode_return = 1.0000 | steps = 5985 | total_regret = 160.0000 | total_return = 505.0000
I0611 18:55:29.757230 140080572294976 terminal_logging.py:55] episode = 665 | episode_len = 9 | episode_return = 1.0000 | steps = 5985 | total_regret = 160.0000 | total_return = 505.0000
I0611 18:55:29.818690 140080572294976 terminal_logging.py:55] episode = 666 | episode_len = 9 | episode_return = 1.0000 | steps = 5994 | total_regret = 160.0000 | total_return = 506.0000
I0611 18:55:29.818690 140080572294976 terminal_logging.py:55] episode = 666 | episode_len = 9 | episode_return = 1.0000 | steps = 5994 | total_regret = 160.0000 | total_return = 506.0000
I0611 18:55:29.892395 140080572294976 terminal_logging.py:55] episode = 667 | episode_len = 9 | episode_return = 1.0000 | steps = 6003 | total_regret = 160.0000 | total_return = 507.0000
I0611 18:55:29.892395 140080572294976 terminal_logging.py:55] episode = 667 | episode_len = 9 | episode_return = 1.0000 | steps = 6003 | total_regret = 160.0000 | total_return = 507.0000
I0611 18:55:29.960379 140080572294976 terminal_logging.py:55] episode = 668 | episode_len = 9 | episode_return = 1.0000 | steps = 6012 | total_regret = 160.0000 | total_return = 508.0000
I0611 18:55:29.960379 140080572294976 terminal_logging.py:55] episode = 668 | episode_len = 9 | episode_return = 1.0000 | steps = 6012 | total_regret = 160.0000 | total_return = 508.0000
I0611 18:55:30.032143 140080572294976 terminal_logging.py:55] episode = 669 | episode_len = 9 | episode_return = 1.0000 | steps = 6021 | total_regret = 160.0000 | total_return = 509.0000
I0611 18:55:30.032143 140080572294976 terminal_logging.py:55] episode = 669 | episode_len = 9 | episode_return = 1.0000 | steps = 6021 | total_regret = 160.0000 | total_return = 509.0000
I0611 18:55:30.086977 140080572294976 terminal_logging.py:55] episode = 670 | episode_len = 9 | episode_return = 1.0000 | steps = 6030 | total_regret = 160.0000 | total_return = 510.0000
I0611 18:55:30.086977 140080572294976 terminal_logging.py:55] episode = 670 | episode_len = 9 | episode_return = 1.0000 | steps = 6030 | total_regret = 160.0000 | total_return = 510.0000
I0611 18:55:30.139884 140080572294976 terminal_logging.py:55] episode = 671 | episode_len = 9 | episode_return = 1.0000 | steps = 6039 | total_regret = 160.0000 | total_return = 511.0000
I0611 18:55:30.139884 140080572294976 terminal_logging.py:55] episode = 671 | episode_len = 9 | episode_return = 1.0000 | steps = 6039 | total_regret = 160.0000 | total_return = 511.0000
I0611 18:55:30.199344 140080572294976 terminal_logging.py:55] episode = 672 | episode_len = 9 | episode_return = 1.0000 | steps = 6048 | total_regret = 160.0000 | total_return = 512.0000
I0611 18:55:30.199344 140080572294976 terminal_logging.py:55] episode = 672 | episode_len = 9 | episode_return = 1.0000 | steps = 6048 | total_regret = 160.0000 | total_return = 512.0000
I0611 18:55:30.249940 140080572294976 terminal_logging.py:55] episode = 673 | episode_len = 9 | episode_return = 1.0000 | steps = 6057 | total_regret = 160.0000 | total_return = 513.0000
I0611 18:55:30.249940 140080572294976 terminal_logging.py:55] episode = 673 | episode_len = 9 | episode_return = 1.0000 | steps = 6057 | total_regret = 160.0000 | total_return = 513.0000
I0611 18:55:30.296579 140080572294976 terminal_logging.py:55] episode = 674 | episode_len = 9 | episode_return = 1.0000 | steps = 6066 | total_regret = 160.0000 | total_return = 514.0000
I0611 18:55:30.296579 140080572294976 terminal_logging.py:55] episode = 674 | episode_len = 9 | episode_return = 1.0000 | steps = 6066 | total_regret = 160.0000 | total_return = 514.0000
I0611 18:55:30.336004 140080572294976 terminal_logging.py:55] episode = 675 | episode_len = 9 | episode_return = -1.0000 | steps = 6075 | total_regret = 162.0000 | total_return = 513.0000
I0611 18:55:30.336004 140080572294976 terminal_logging.py:55] episode = 675 | episode_len = 9 | episode_return = -1.0000 | steps = 6075 | total_regret = 162.0000 | total_return = 513.0000
I0611 18:55:30.456136 140080572294976 terminal_logging.py:55] episode = 676 | episode_len = 9 | episode_return = 1.0000 | steps = 6084 | total_regret = 162.0000 | total_return = 514.0000
I0611 18:55:30.456136 140080572294976 terminal_logging.py:55] episode = 676 | episode_len = 9 | episode_return = 1.0000 | steps = 6084 | total_regret = 162.0000 | total_return = 514.0000
I0611 18:55:30.522304 140080572294976 terminal_logging.py:55] episode = 677 | episode_len = 9 | episode_return = -1.0000 | steps = 6093 | total_regret = 164.0000 | total_return = 513.0000
I0611 18:55:30.522304 140080572294976 terminal_logging.py:55] episode = 677 | episode_len = 9 | episode_return = -1.0000 | steps = 6093 | total_regret = 164.0000 | total_return = 513.0000
I0611 18:55:30.587075 140080572294976 terminal_logging.py:55] episode = 678 | episode_len = 9 | episode_return = 1.0000 | steps = 6102 | total_regret = 164.0000 | total_return = 514.0000
I0611 18:55:30.587075 140080572294976 terminal_logging.py:55] episode = 678 | episode_len = 9 | episode_return = 1.0000 | steps = 6102 | total_regret = 164.0000 | total_return = 514.0000
I0611 18:55:30.658228 140080572294976 terminal_logging.py:55] episode = 679 | episode_len = 9 | episode_return = 1.0000 | steps = 6111 | total_regret = 164.0000 | total_return = 515.0000
I0611 18:55:30.658228 140080572294976 terminal_logging.py:55] episode = 679 | episode_len = 9 | episode_return = 1.0000 | steps = 6111 | total_regret = 164.0000 | total_return = 515.0000
I0611 18:55:30.725770 140080572294976 terminal_logging.py:55] episode = 680 | episode_len = 9 | episode_return = 1.0000 | steps = 6120 | total_regret = 164.0000 | total_return = 516.0000
I0611 18:55:30.725770 140080572294976 terminal_logging.py:55] episode = 680 | episode_len = 9 | episode_return = 1.0000 | steps = 6120 | total_regret = 164.0000 | total_return = 516.0000
I0611 18:55:30.798069 140080572294976 terminal_logging.py:55] episode = 681 | episode_len = 9 | episode_return = 1.0000 | steps = 6129 | total_regret = 164.0000 | total_return = 517.0000
I0611 18:55:30.798069 140080572294976 terminal_logging.py:55] episode = 681 | episode_len = 9 | episode_return = 1.0000 | steps = 6129 | total_regret = 164.0000 | total_return = 517.0000
I0611 18:55:30.865652 140080572294976 terminal_logging.py:55] episode = 682 | episode_len = 9 | episode_return = 1.0000 | steps = 6138 | total_regret = 164.0000 | total_return = 518.0000
I0611 18:55:30.865652 140080572294976 terminal_logging.py:55] episode = 682 | episode_len = 9 | episode_return = 1.0000 | steps = 6138 | total_regret = 164.0000 | total_return = 518.0000
I0611 18:55:30.953587 140080572294976 terminal_logging.py:55] episode = 683 | episode_len = 9 | episode_return = 1.0000 | steps = 6147 | total_regret = 164.0000 | total_return = 519.0000
I0611 18:55:30.953587 140080572294976 terminal_logging.py:55] episode = 683 | episode_len = 9 | episode_return = 1.0000 | steps = 6147 | total_regret = 164.0000 | total_return = 519.0000
I0611 18:55:31.029719 140080572294976 terminal_logging.py:55] episode = 684 | episode_len = 9 | episode_return = 1.0000 | steps = 6156 | total_regret = 164.0000 | total_return = 520.0000
I0611 18:55:31.029719 140080572294976 terminal_logging.py:55] episode = 684 | episode_len = 9 | episode_return = 1.0000 | steps = 6156 | total_regret = 164.0000 | total_return = 520.0000
