setting ^dummy=dummy
setting ^_ignored=[]
I0611 12:35:04.855336 139897657034560 tpu_client.py:54] Starting the local TPU driver.
I0611 12:35:04.862223 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 12:35:04.862595 139897657034560 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Interpreter Host
I0611 12:35:04.866255 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 12:35:04.866482 139897657034560 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
I0611 12:35:07.143729 139897657034560 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 12:39:15.680159 139897657034560 terminal_logging.py:55] episode = 6310 | episode_len = 9 | episode_return = 1.0000 | steps = 56790 | total_regret = 756.0000 | total_return = 5554.0000
I0611 12:39:15.680159 139897657034560 terminal_logging.py:55] episode = 6310 | episode_len = 9 | episode_return = 1.0000 | steps = 56790 | total_regret = 756.0000 | total_return = 5554.0000
I0611 12:39:15.714495 139897657034560 terminal_logging.py:55] episode = 6311 | episode_len = 9 | episode_return = 1.0000 | steps = 56799 | total_regret = 756.0000 | total_return = 5555.0000
I0611 12:39:15.714495 139897657034560 terminal_logging.py:55] episode = 6311 | episode_len = 9 | episode_return = 1.0000 | steps = 56799 | total_regret = 756.0000 | total_return = 5555.0000
I0611 12:39:15.748423 139897657034560 terminal_logging.py:55] episode = 6312 | episode_len = 9 | episode_return = 1.0000 | steps = 56808 | total_regret = 756.0000 | total_return = 5556.0000
I0611 12:39:15.748423 139897657034560 terminal_logging.py:55] episode = 6312 | episode_len = 9 | episode_return = 1.0000 | steps = 56808 | total_regret = 756.0000 | total_return = 5556.0000
I0611 12:39:15.784153 139897657034560 terminal_logging.py:55] episode = 6313 | episode_len = 9 | episode_return = 1.0000 | steps = 56817 | total_regret = 756.0000 | total_return = 5557.0000
I0611 12:39:15.784153 139897657034560 terminal_logging.py:55] episode = 6313 | episode_len = 9 | episode_return = 1.0000 | steps = 56817 | total_regret = 756.0000 | total_return = 5557.0000
I0611 12:39:15.820311 139897657034560 terminal_logging.py:55] episode = 6314 | episode_len = 9 | episode_return = 1.0000 | steps = 56826 | total_regret = 756.0000 | total_return = 5558.0000
I0611 12:39:15.820311 139897657034560 terminal_logging.py:55] episode = 6314 | episode_len = 9 | episode_return = 1.0000 | steps = 56826 | total_regret = 756.0000 | total_return = 5558.0000
I0611 12:39:15.853220 139897657034560 terminal_logging.py:55] episode = 6315 | episode_len = 9 | episode_return = 1.0000 | steps = 56835 | total_regret = 756.0000 | total_return = 5559.0000
I0611 12:39:15.853220 139897657034560 terminal_logging.py:55] episode = 6315 | episode_len = 9 | episode_return = 1.0000 | steps = 56835 | total_regret = 756.0000 | total_return = 5559.0000
I0611 12:39:15.888017 139897657034560 terminal_logging.py:55] episode = 6316 | episode_len = 9 | episode_return = 1.0000 | steps = 56844 | total_regret = 756.0000 | total_return = 5560.0000
I0611 12:39:15.888017 139897657034560 terminal_logging.py:55] episode = 6316 | episode_len = 9 | episode_return = 1.0000 | steps = 56844 | total_regret = 756.0000 | total_return = 5560.0000
I0611 12:39:15.922175 139897657034560 terminal_logging.py:55] episode = 6317 | episode_len = 9 | episode_return = 1.0000 | steps = 56853 | total_regret = 756.0000 | total_return = 5561.0000
I0611 12:39:15.922175 139897657034560 terminal_logging.py:55] episode = 6317 | episode_len = 9 | episode_return = 1.0000 | steps = 56853 | total_regret = 756.0000 | total_return = 5561.0000
I0611 12:39:15.959810 139897657034560 terminal_logging.py:55] episode = 6318 | episode_len = 9 | episode_return = 1.0000 | steps = 56862 | total_regret = 756.0000 | total_return = 5562.0000
I0611 12:39:15.959810 139897657034560 terminal_logging.py:55] episode = 6318 | episode_len = 9 | episode_return = 1.0000 | steps = 56862 | total_regret = 756.0000 | total_return = 5562.0000
I0611 12:39:16.019291 139897657034560 terminal_logging.py:55] episode = 6319 | episode_len = 9 | episode_return = 1.0000 | steps = 56871 | total_regret = 756.0000 | total_return = 5563.0000
I0611 12:39:16.019291 139897657034560 terminal_logging.py:55] episode = 6319 | episode_len = 9 | episode_return = 1.0000 | steps = 56871 | total_regret = 756.0000 | total_return = 5563.0000
I0611 12:39:16.056387 139897657034560 terminal_logging.py:55] episode = 6320 | episode_len = 9 | episode_return = 1.0000 | steps = 56880 | total_regret = 756.0000 | total_return = 5564.0000
I0611 12:39:16.056387 139897657034560 terminal_logging.py:55] episode = 6320 | episode_len = 9 | episode_return = 1.0000 | steps = 56880 | total_regret = 756.0000 | total_return = 5564.0000
I0611 12:39:16.092087 139897657034560 terminal_logging.py:55] episode = 6321 | episode_len = 9 | episode_return = 1.0000 | steps = 56889 | total_regret = 756.0000 | total_return = 5565.0000
I0611 12:39:16.092087 139897657034560 terminal_logging.py:55] episode = 6321 | episode_len = 9 | episode_return = 1.0000 | steps = 56889 | total_regret = 756.0000 | total_return = 5565.0000
I0611 12:39:16.129334 139897657034560 terminal_logging.py:55] episode = 6322 | episode_len = 9 | episode_return = 1.0000 | steps = 56898 | total_regret = 756.0000 | total_return = 5566.0000
I0611 12:39:16.129334 139897657034560 terminal_logging.py:55] episode = 6322 | episode_len = 9 | episode_return = 1.0000 | steps = 56898 | total_regret = 756.0000 | total_return = 5566.0000
I0611 12:39:16.164665 139897657034560 terminal_logging.py:55] episode = 6323 | episode_len = 9 | episode_return = 1.0000 | steps = 56907 | total_regret = 756.0000 | total_return = 5567.0000
I0611 12:39:16.164665 139897657034560 terminal_logging.py:55] episode = 6323 | episode_len = 9 | episode_return = 1.0000 | steps = 56907 | total_regret = 756.0000 | total_return = 5567.0000
I0611 12:39:16.199344 139897657034560 terminal_logging.py:55] episode = 6324 | episode_len = 9 | episode_return = 1.0000 | steps = 56916 | total_regret = 756.0000 | total_return = 5568.0000
I0611 12:39:16.199344 139897657034560 terminal_logging.py:55] episode = 6324 | episode_len = 9 | episode_return = 1.0000 | steps = 56916 | total_regret = 756.0000 | total_return = 5568.0000
I0611 12:39:16.235147 139897657034560 terminal_logging.py:55] episode = 6325 | episode_len = 9 | episode_return = 1.0000 | steps = 56925 | total_regret = 756.0000 | total_return = 5569.0000
I0611 12:39:16.235147 139897657034560 terminal_logging.py:55] episode = 6325 | episode_len = 9 | episode_return = 1.0000 | steps = 56925 | total_regret = 756.0000 | total_return = 5569.0000
I0611 12:39:16.270353 139897657034560 terminal_logging.py:55] episode = 6326 | episode_len = 9 | episode_return = 1.0000 | steps = 56934 | total_regret = 756.0000 | total_return = 5570.0000
I0611 12:39:16.270353 139897657034560 terminal_logging.py:55] episode = 6326 | episode_len = 9 | episode_return = 1.0000 | steps = 56934 | total_regret = 756.0000 | total_return = 5570.0000
I0611 12:39:16.304828 139897657034560 terminal_logging.py:55] episode = 6327 | episode_len = 9 | episode_return = 1.0000 | steps = 56943 | total_regret = 756.0000 | total_return = 5571.0000
I0611 12:39:16.304828 139897657034560 terminal_logging.py:55] episode = 6327 | episode_len = 9 | episode_return = 1.0000 | steps = 56943 | total_regret = 756.0000 | total_return = 5571.0000
I0611 12:39:16.337223 139897657034560 terminal_logging.py:55] episode = 6328 | episode_len = 9 | episode_return = 1.0000 | steps = 56952 | total_regret = 756.0000 | total_return = 5572.0000
I0611 12:39:16.337223 139897657034560 terminal_logging.py:55] episode = 6328 | episode_len = 9 | episode_return = 1.0000 | steps = 56952 | total_regret = 756.0000 | total_return = 5572.0000
I0611 12:39:16.372968 139897657034560 terminal_logging.py:55] episode = 6329 | episode_len = 9 | episode_return = 1.0000 | steps = 56961 | total_regret = 756.0000 | total_return = 5573.0000
I0611 12:39:16.372968 139897657034560 terminal_logging.py:55] episode = 6329 | episode_len = 9 | episode_return = 1.0000 | steps = 56961 | total_regret = 756.0000 | total_return = 5573.0000
I0611 12:39:16.409062 139897657034560 terminal_logging.py:55] episode = 6330 | episode_len = 9 | episode_return = 1.0000 | steps = 56970 | total_regret = 756.0000 | total_return = 5574.0000
I0611 12:39:16.409062 139897657034560 terminal_logging.py:55] episode = 6330 | episode_len = 9 | episode_return = 1.0000 | steps = 56970 | total_regret = 756.0000 | total_return = 5574.0000
I0611 12:39:16.443755 139897657034560 terminal_logging.py:55] episode = 6331 | episode_len = 9 | episode_return = 1.0000 | steps = 56979 | total_regret = 756.0000 | total_return = 5575.0000
I0611 12:39:16.443755 139897657034560 terminal_logging.py:55] episode = 6331 | episode_len = 9 | episode_return = 1.0000 | steps = 56979 | total_regret = 756.0000 | total_return = 5575.0000
I0611 12:39:16.478705 139897657034560 terminal_logging.py:55] episode = 6332 | episode_len = 9 | episode_return = 1.0000 | steps = 56988 | total_regret = 756.0000 | total_return = 5576.0000
I0611 12:39:16.478705 139897657034560 terminal_logging.py:55] episode = 6332 | episode_len = 9 | episode_return = 1.0000 | steps = 56988 | total_regret = 756.0000 | total_return = 5576.0000
I0611 12:39:16.544727 139897657034560 terminal_logging.py:55] episode = 6333 | episode_len = 9 | episode_return = 1.0000 | steps = 56997 | total_regret = 756.0000 | total_return = 5577.0000
I0611 12:39:16.544727 139897657034560 terminal_logging.py:55] episode = 6333 | episode_len = 9 | episode_return = 1.0000 | steps = 56997 | total_regret = 756.0000 | total_return = 5577.0000
I0611 12:39:16.582457 139897657034560 terminal_logging.py:55] episode = 6334 | episode_len = 9 | episode_return = 1.0000 | steps = 57006 | total_regret = 756.0000 | total_return = 5578.0000
I0611 12:39:16.582457 139897657034560 terminal_logging.py:55] episode = 6334 | episode_len = 9 | episode_return = 1.0000 | steps = 57006 | total_regret = 756.0000 | total_return = 5578.0000
I0611 12:39:16.617601 139897657034560 terminal_logging.py:55] episode = 6335 | episode_len = 9 | episode_return = 1.0000 | steps = 57015 | total_regret = 756.0000 | total_return = 5579.0000
I0611 12:39:16.617601 139897657034560 terminal_logging.py:55] episode = 6335 | episode_len = 9 | episode_return = 1.0000 | steps = 57015 | total_regret = 756.0000 | total_return = 5579.0000
I0611 12:39:16.651431 139897657034560 terminal_logging.py:55] episode = 6336 | episode_len = 9 | episode_return = 1.0000 | steps = 57024 | total_regret = 756.0000 | total_return = 5580.0000
I0611 12:39:16.651431 139897657034560 terminal_logging.py:55] episode = 6336 | episode_len = 9 | episode_return = 1.0000 | steps = 57024 | total_regret = 756.0000 | total_return = 5580.0000
I0611 12:39:16.687934 139897657034560 terminal_logging.py:55] episode = 6337 | episode_len = 9 | episode_return = 1.0000 | steps = 57033 | total_regret = 756.0000 | total_return = 5581.0000
I0611 12:39:16.687934 139897657034560 terminal_logging.py:55] episode = 6337 | episode_len = 9 | episode_return = 1.0000 | steps = 57033 | total_regret = 756.0000 | total_return = 5581.0000
I0611 12:39:16.729296 139897657034560 terminal_logging.py:55] episode = 6338 | episode_len = 9 | episode_return = 1.0000 | steps = 57042 | total_regret = 756.0000 | total_return = 5582.0000
I0611 12:39:16.729296 139897657034560 terminal_logging.py:55] episode = 6338 | episode_len = 9 | episode_return = 1.0000 | steps = 57042 | total_regret = 756.0000 | total_return = 5582.0000
I0611 12:39:16.763227 139897657034560 terminal_logging.py:55] episode = 6339 | episode_len = 9 | episode_return = 1.0000 | steps = 57051 | total_regret = 756.0000 | total_return = 5583.0000
I0611 12:39:16.763227 139897657034560 terminal_logging.py:55] episode = 6339 | episode_len = 9 | episode_return = 1.0000 | steps = 57051 | total_regret = 756.0000 | total_return = 5583.0000
I0611 12:39:16.798546 139897657034560 terminal_logging.py:55] episode = 6340 | episode_len = 9 | episode_return = 1.0000 | steps = 57060 | total_regret = 756.0000 | total_return = 5584.0000
I0611 12:39:16.798546 139897657034560 terminal_logging.py:55] episode = 6340 | episode_len = 9 | episode_return = 1.0000 | steps = 57060 | total_regret = 756.0000 | total_return = 5584.0000
I0611 12:39:16.833587 139897657034560 terminal_logging.py:55] episode = 6341 | episode_len = 9 | episode_return = 1.0000 | steps = 57069 | total_regret = 756.0000 | total_return = 5585.0000
I0611 12:39:16.833587 139897657034560 terminal_logging.py:55] episode = 6341 | episode_len = 9 | episode_return = 1.0000 | steps = 57069 | total_regret = 756.0000 | total_return = 5585.0000
I0611 12:39:16.869410 139897657034560 terminal_logging.py:55] episode = 6342 | episode_len = 9 | episode_return = 1.0000 | steps = 57078 | total_regret = 756.0000 | total_return = 5586.0000
I0611 12:39:16.869410 139897657034560 terminal_logging.py:55] episode = 6342 | episode_len = 9 | episode_return = 1.0000 | steps = 57078 | total_regret = 756.0000 | total_return = 5586.0000
I0611 12:39:16.905385 139897657034560 terminal_logging.py:55] episode = 6343 | episode_len = 9 | episode_return = 1.0000 | steps = 57087 | total_regret = 756.0000 | total_return = 5587.0000
I0611 12:39:16.905385 139897657034560 terminal_logging.py:55] episode = 6343 | episode_len = 9 | episode_return = 1.0000 | steps = 57087 | total_regret = 756.0000 | total_return = 5587.0000
I0611 12:39:16.940422 139897657034560 terminal_logging.py:55] episode = 6344 | episode_len = 9 | episode_return = 1.0000 | steps = 57096 | total_regret = 756.0000 | total_return = 5588.0000
I0611 12:39:16.940422 139897657034560 terminal_logging.py:55] episode = 6344 | episode_len = 9 | episode_return = 1.0000 | steps = 57096 | total_regret = 756.0000 | total_return = 5588.0000
I0611 12:39:16.976239 139897657034560 terminal_logging.py:55] episode = 6345 | episode_len = 9 | episode_return = 1.0000 | steps = 57105 | total_regret = 756.0000 | total_return = 5589.0000
I0611 12:39:16.976239 139897657034560 terminal_logging.py:55] episode = 6345 | episode_len = 9 | episode_return = 1.0000 | steps = 57105 | total_regret = 756.0000 | total_return = 5589.0000
I0611 12:39:17.013778 139897657034560 terminal_logging.py:55] episode = 6346 | episode_len = 9 | episode_return = 1.0000 | steps = 57114 | total_regret = 756.0000 | total_return = 5590.0000
I0611 12:39:17.013778 139897657034560 terminal_logging.py:55] episode = 6346 | episode_len = 9 | episode_return = 1.0000 | steps = 57114 | total_regret = 756.0000 | total_return = 5590.0000
I0611 12:39:17.077718 139897657034560 terminal_logging.py:55] episode = 6347 | episode_len = 9 | episode_return = 1.0000 | steps = 57123 | total_regret = 756.0000 | total_return = 5591.0000
I0611 12:39:17.077718 139897657034560 terminal_logging.py:55] episode = 6347 | episode_len = 9 | episode_return = 1.0000 | steps = 57123 | total_regret = 756.0000 | total_return = 5591.0000
I0611 12:39:17.116453 139897657034560 terminal_logging.py:55] episode = 6348 | episode_len = 9 | episode_return = 1.0000 | steps = 57132 | total_regret = 756.0000 | total_return = 5592.0000
I0611 12:39:17.116453 139897657034560 terminal_logging.py:55] episode = 6348 | episode_len = 9 | episode_return = 1.0000 | steps = 57132 | total_regret = 756.0000 | total_return = 5592.0000
I0611 12:39:17.156084 139897657034560 terminal_logging.py:55] episode = 6349 | episode_len = 9 | episode_return = 1.0000 | steps = 57141 | total_regret = 756.0000 | total_return = 5593.0000
I0611 12:39:17.156084 139897657034560 terminal_logging.py:55] episode = 6349 | episode_len = 9 | episode_return = 1.0000 | steps = 57141 | total_regret = 756.0000 | total_return = 5593.0000
I0611 12:39:17.199538 139897657034560 terminal_logging.py:55] episode = 6350 | episode_len = 9 | episode_return = 1.0000 | steps = 57150 | total_regret = 756.0000 | total_return = 5594.0000
I0611 12:39:17.199538 139897657034560 terminal_logging.py:55] episode = 6350 | episode_len = 9 | episode_return = 1.0000 | steps = 57150 | total_regret = 756.0000 | total_return = 5594.0000
I0611 12:39:17.235958 139897657034560 terminal_logging.py:55] episode = 6351 | episode_len = 9 | episode_return = 1.0000 | steps = 57159 | total_regret = 756.0000 | total_return = 5595.0000
I0611 12:39:17.235958 139897657034560 terminal_logging.py:55] episode = 6351 | episode_len = 9 | episode_return = 1.0000 | steps = 57159 | total_regret = 756.0000 | total_return = 5595.0000
I0611 12:39:17.273149 139897657034560 terminal_logging.py:55] episode = 6352 | episode_len = 9 | episode_return = 1.0000 | steps = 57168 | total_regret = 756.0000 | total_return = 5596.0000
I0611 12:39:17.273149 139897657034560 terminal_logging.py:55] episode = 6352 | episode_len = 9 | episode_return = 1.0000 | steps = 57168 | total_regret = 756.0000 | total_return = 5596.0000
I0611 12:39:17.307696 139897657034560 terminal_logging.py:55] episode = 6353 | episode_len = 9 | episode_return = 1.0000 | steps = 57177 | total_regret = 756.0000 | total_return = 5597.0000
